Symbol	MOLM-13	MV4-11	HL-60	OCI-AML2	OCI-AML3	HT1080_ENCODE	HT29_GSE41586
ADAMTSL3	0	0.002990017	0	0	0.003789819	0.006088913	0.001428856
ADAMTSL4	16.05885878	11.35835585	0.834101179	2.248519587	14.62057817	0.219588279	0.358327515
ADAMTSL4-AS1	1.822500315	2.040768715	1.346077015	2.035706426	2.709308583	3.044111239	2.333719033
ADAMTSL5	2.192246289	3.093733598	0.076732296	0.360764947	1.98071331	1.636375307	2.814629308
ADAP1	34.92996767	52.43758303	46.16825194	25.6343773	47.37516751	1.39257422	99.18952989
ADAP2	0.881284357	0.359407332	0.472436761	3.179878055	0.596919342	0.18145723	0.491916498
ADAR	33.68518295	72.10740282	43.11989731	40.58597897	78.2526343	51.32752436	42.90232002
ADARB1	7.786440835	2.986466397	4.620353625	3.020078783	2.995681566	6.707732619	2.081351912
ADARB2	0.012512514	0.029515553	0.00759115	0.023145271	0.008052851	0.076516023	0.126339121
ADARB2-AS1	0	0.089713347	0	0	0	0	0.087179262
ADAT1	3.869755808	5.483864181	5.015488833	4.011974434	5.930682347	12.75673409	5.857469457
ADAT2	6.971650772	3.174161733	3.6778999	2.255344374	2.789763013	1.154839523	1.836567697
ADAT3	7.633375445	4.107447849	1.290872125	3.305213734	3.928530323	7.08626153	0.881974155
ADCK1	3.679503716	4.277075423	2.054224266	2.465465102	3.355098748	1.675657532	2.12388224
ADCK2	5.347308209	11.68653478	2.597477181	4.984108765	11.52068007	15.27370777	8.334626391
ADCK3	35.22900164	48.35380728	56.34436809	66.26913249	50.62570916	20.52037206	9.810747319
ADCK4	11.16345779	6.586232129	8.346967186	16.43637962	6.878908338	7.049493505	9.163071746
ADCK5	20.55832839	8.30050829	5.915028746	6.248867329	12.50929717	5.298853096	3.470047356
ADCY1	0.067373087	0.298015744	0.054831316	0.036834699	0.58477476	0.089911251	0.154224511
ADCY10	0	0	0.004339346	0	0.004569035	0	0.045853438
ADCY10P1	0.1170083	0.411922409	0.177584684	0.1073847	0.359736518	0.352013574	0.708742911
ADCY2	0.036253662	0.027494291	0.018455133	0.019636454	0.030694799	0.088918985	0.168389423
ADCY3	9.52062233	13.77248027	6.169302434	19.71175746	11.92214594	24.29164636	9.362544389
ADCY4	0.1633976	0.067601311	0.232218929	0.537201372	0.02864497	0	2.719395346
ADCY5	0.076776019	0.067949242	0.037325035	0.042262498	0.059078946	0.165855963	0.372898987
ADCY6	0.008733887	2.437599416	0.036828454	0	1.534625212	6.56737194	14.68656004
ADCY7	15.89935611	8.097276028	17.63416062	10.59175294	18.86948969	18.89312414	0.735549188
ADCY8	0	0	0	0	0.005527542	0.008780942	0
ADCY9	7.789496669	7.173415688	5.865557739	11.39094798	7.23739145	4.169062938	0.123436134
ADCYAP1	0.007850814	0	0	0	0	0	0.00611592
ADCYAP1R1	0.028465985	0.004763074	0.026152983	0.032428033	0.016624343	0.133075905	0.027391424
ADD1	31.72874822	48.53790732	43.63502468	46.36191635	44.24146077	40.53626579	20.21512775
ADD2	0.007247905	1.695981756	0.057294063	15.8040491	2.691795806	23.74948202	0.070662086
ADD3	14.95024497	5.582662305	12.20552271	7.301181016	8.715800878	9.397075874	22.3261975
ADD3-AS1	0	0	0.023612883	0.019762645	0	0.038254754	0.161228013
ADGB	0.00510651	0	0.004065648	0.008190857	0.02434933	0	0.003592401
ADGRA1	0	0	0	0	0	0	0
ADGRA1-AS1	0	0	0	0	0	0	0
ADGRA2	6.638205287	29.07823289	8.246306102	20.18273629	52.6989746	1.411388901	0.008920891
ADGRA3	0.242253922	29.52359891	4.154600277	0.028592623	43.48338121	13.35600759	5.367739602
ADGRB1	0.296857138	0.090799453	1.39568953	0.031325898	0.207051476	0.130864366	0.132959668
ADGRB2	0	0.080721762	0.008911289	0.007951377	0.062817663	5.098589436	0.952548639
ADGRB3	0	0.011658964	0	0	0.040657348	0.097542543	0.003362582
ADGRD1	0.121519176	0.047238381	0.068212128	0.253383629	0.022955239	0.005976629	0.013575913
ADGRE1	0.490984479	0.904716663	2.604208423	0.226035798	1.049422602	0.125128559	0
ADGRE2	12.56943772	13.28125412	1.916575841	3.976525983	9.652390102	0.201838132	0.398589397
ADGRE3	0.010523729	0	0.224035819	0.083837477	0.023496495	0	0
ADGRE4P	4.021444328	1.558065416	5.840976749	2.999574422	1.7832183	0.037494511	0.087334679
ADGRE5	47.83722654	61.72540895	42.03622402	12.84990474	44.58076933	6.582231919	8.773805384
ADGRF1	0.173219358	0.236296764	0.086904761	0.252232084	0.058266978	0.208575543	5.919145701
ADGRF2	0.071484811	0.153542669	0.113732419	0.051042205	0.073769926	0.087138663	0.205857431
ADGRF3	0.156954112	0.247671331	0.358328972	0.122918296	0.316200981	0.050092436	0.324037889
ADGRF4	0	0	0	0	0	0.763323298	1.832693061
ADGRF5	0.040339058	0.003808359	0.020255739	0.022679044	0.004827062	1.488241396	0.187739468
ADGRG1	0.043084105	0.055272841	0.04713055	0.027647391	0.024572743	5.417382568	48.21261709
ADGRG2	0.027904788	0.023637208	0.046973922	0.064079571	0.015514791	0.139980848	0.130606467
ADGRG3	1.018507211	0	0.522493574	0.051598475	0	0	0.010866102
ADGRG4	0.01290429	0.029453593	0.007326426	0.025647054	0.031099755	0.066256945	0.212539557
ADGRG5	19.76716346	0.604185759	9.28431924	3.111400713	2.030791869	0	1.449272566
ADGRG6	0	0.065599051	0.003120996	6.561416577	0.088485003	5.602704058	1.945205728
ADGRG7	0	0	0	0	0	0	0
ADGRL1	8.354470632	2.544860392	0.242030135	0.527335394	2.58581912	3.698181718	1.081156163
ADGRL2	0.012772998	6.632014875	0	0.270534161	10.52547895	8.048231656	0.007192849
ADGRL3	0.921855801	0.111656594	0.23213893	0.003583234	0.528671188	0.447356796	0
ADGRL3-AS1	0.254794919	0	0	0	0	0	0
ADGRL4	0.007601872	0	0	0	0	19.34113866	0.0364603
ADGRV1	0.001371181	0	0	0	0.001149481	0.020205615	0.001065531
ADH1A	0	0	0	0	0	0.004751118	0
ADH1B	0	0	0	0	0	0	0.004019232
ADH1C	0	0	0	0	0	0	0.025989289
ADH4	0.094746473	0.263496436	0.097908715	0.097801737	0.176488388	0.507404868	0.968728594
ADH5	41.97314527	44.68140375	38.54737571	34.33743024	51.51161035	58.00793589	14.30390228
ADH6	0.021417232	0.072187551	0.017051748	0	0.035908648	0.091538835	0.080620414
ADH7	0	0	0	0	0	0	0
ADHFE1	0.101532121	0.217229418	0.08954169	0.048547891	0.172602751	0.199837564	0.081993694
ADI1	108.5057254	114.5444043	109.5494142	99.59075395	94.91331925	81.43779169	23.56715116
ADIG	0	0	0	0	0	0	0.025542911
ADIPOQ	0.365924479	0.358187814	0.250614592	0.35679097	0.336304155	0.491674504	0.700792052
ADIPOQ-AS1	0.135128949	0.065793291	0	0.123675474	0.012254585	0.243799064	0.387342007
ADIPOR1	38.63654815	70.98982746	42.92099837	94.1756764	58.28758988	58.50897378	28.4869809
ADIPOR2	46.80268417	87.5116671	48.92716287	46.02185437	51.83172257	21.2386546	16.30802873
ADIRF	0.648426342	2.29666418	0.36994769	1.387304945	1.981987778	4.660340196	0.596998714
ADK	60.22817461	32.99518252	77.68579794	31.55703743	32.31258853	28.98882206	7.879562848
ADM	0.599970192	1.12778306	1.612156347	0.821940002	0.494832696	0	3.084368193
ADM2	1.88022284	1.76273643	0.181318633	0.364679969	0.948531573	0.567297808	14.6586212
ADM5	4.511574167	4.54600333	2.483808948	2.739547575	2.538686317	4.591758947	3.05355056
ADNP	15.88446856	31.29157474	29.03428393	22.44936436	33.03191737	7.949509929	28.06531619
ADNP2	12.44940578	14.88405029	11.56088789	11.72266645	16.03382349	12.38787775	4.944441682
ADNP-AS1	1.019428082	1.147202851	1.19804242	0.541862369	1.009210896	1.010895319	4.530715913
ADO	11.65806396	12.03501129	19.78632945	11.27181655	14.18128999	19.87377607	6.13056004
ADORA1	0.049257398	1.565788719	0.007998534	0.016114244	0.493947505	1.83561811	0
ADORA2A	4.718271876	0.519152463	2.021080334	1.103199338	0.483720281	0.037459357	0.212960957
ADORA2A-AS1	0.189975678	0.14547464	0.059951215	0.122604056	0.063336893	0.278627578	0.688240062
ADORA2B	7.296923502	3.068392856	2.59174247	8.230192341	3.46567635	2.050078967	1.400127245
ADORA3	0.140225396	0.06791983	2.791292367	0.244108572	0.134605734	0	0
ADPGK	63.52946841	52.9979991	66.74338559	80.57079047	66.81854001	33.73601365	14.48597232
ADPGK-AS1	0.19704048	0.217201367	0.263259534	0.269505314	0.182248038	0.022672079	0.276421556
ADPRH	4.085836019	0.587687553	0	2.093226458	1.476872325	0	0.111352354
ADPRHL1	0.396501943	0.115022118	0.039292211	0.234537994	0.093264178	0.816958832	0.773763367
ADPRHL2	23.16030047	15.28299452	25.70613288	18.70016931	17.33344084	60.00424314	8.278842652
ADPRM	5.290168728	3.136839186	2.185809803	5.090166821	3.983463428	4.176708145	2.865662719
ADRA1A	0.0576929	0.073327681	0.064047363	0.081261487	0.067355216	0.065626312	0.29474031
ADRA1B	0.012494238	0.010897485	0	0.010206994	0	0.340080148	0
ADRA1D	0.009495476	0.035440691	0.010178351	0	0	0	0.103779027
ADRA2A	0.006365296	0	0	0.011306032	0.005908957	0.105719472	2.858121847
ADRA2B	0	0	0.006522614	0	0	0	0.126495523
ADRA2C	0.183968387	0	0	0	0.052117018	0.211508179	0.028939623
ADRB1	1.673444365	0.016516281	0.740669222	0.125347011	0.189193018	0.108319168	0.577403539
ADRB2	5.471642325	13.9178225	5.860183374	1.646100356	10.46372959	0.12980918	0.262603493
ADRB3	0.010546606	0.048146641	0.011594039	0.009061509	0.022564339	0.025171184	0.062150139
ADRBK1	143.9821238	235.8630412	223.4950747	328.5791605	267.8185015	24.17273388	42.47649052
ADRBK2	4.036909516	5.323887148	6.659266951	8.56396762	5.427355046	1.076128174	4.719191194
ADRM1	88.96422726	107.2145651	144.9771959	99.47990288	94.73018674	253.7739016	88.41993089
ADSL	99.88192647	102.6476945	107.0430979	107.2602892	110.1620921	127.9809289	13.31572049
ADSS	35.20833744	61.90779413	42.32949308	72.36928202	60.65886582	26.8406186	17.60365326
ADSSL1	1.904466294	4.700609566	0.456796516	0.581358815	3.762229563	0.307286456	1.075132049
ADTRP	0	0.026987446	0.041000568	0.063497731	0	4.081525124	0.120431535
AEBP1	0.012039382	0.26379902	0.207514803	0.026630868	1.210501602	0.069028118	0.069696674
AEBP2	7.637658315	9.430179122	7.809521109	6.114508372	10.45352648	3.827358521	3.043315819
AEN	20.57472766	18.35387692	16.34354059	25.4335826	14.55239648	63.89002986	11.12323458
AES	69.82978478	185.3595695	29.52627366	126.2812734	190.4604377	110.6232336	63.20322932
AFAP1	0.010321703	0.135764096	0	0.026776093	0.115491469	6.460842738	1.071997559
AFAP1-AS1	0.030433617	0.026246507	0.02088221	6.970796202	0.038889755	0.150229808	10.39061978
AFAP1L1	0.012712219	0.166260459	0.037662489	0.03214357	0.118380871	0.488484165	0.105441687
AFAP1L2	0	0	0	0	0	0.53065148	3.249290848
AFF1	17.65491995	24.09520327	12.42812802	31.89919087	18.90515588	5.159136622	11.56471441
AFF2	0.044609288	0.04533193	0.940853833	1.427157727	0.280475658	0.297985196	0.049164914
AFF3	7.275022612	3.771742923	5.22818697	13.42045658	3.993343566	3.027563328	0.292122055
AFF4	3.725387569	7.459442115	2.200359956	4.78773113	6.553971555	9.968696634	10.39041561
AFG3L1P	9.538202365	10.59914964	5.88548257	12.34886808	8.444770141	3.337541381	6.793095024
AFG3L2	31.25532867	45.87994958	50.16480826	41.33982645	48.02552945	40.82060817	28.38817136
AFM	0	0	0	0	0	0	0
AFMID	21.91407814	25.65233655	17.38680002	11.35522374	26.61692049	11.27620437	10.32626683
AFP	0	0	0	0	0	0.293149134	0
AFTPH	15.61597359	12.62365803	24.40107353	17.0252893	15.31993437	7.001761384	16.46414676
AGA	8.705208972	7.074834443	9.950493788	8.406478812	11.86770793	4.562667485	6.530397251
AGAP1	1.629234072	0.033335007	0.044252015	0.047652644	0.058730992	4.6259337	12.0932998
AGAP11	0.125998338	0.149008631	0.073615807	0.113830535	0.129813652	0.317971792	0.217893117
AGAP1-IT1	0.145597097	0	0	0	0	0.402144383	2.398510886
AGAP2	9.022972851	1.330422451	5.740356283	18.10482182	3.529911492	4.885713029	0.184156044
AGAP2-AS1	0.136849383	0.04781391	0.084735384	0.102164168	0	17.58606523	0.451325381
AGAP3	17.95024535	51.35199331	29.2598079	29.75473635	48.0190213	13.20203237	29.6323659
AGAP4	4.282639974	5.638116508	4.928738741	2.873142956	5.024844842	2.643777365	6.403297015
AGAP5	3.624548105	3.161878505	3.299239486	3.093052475	2.228195037	1.097096294	5.218861509
AGAP6	10.20190471	8.798614528	8.053880902	8.271279854	6.837793047	4.263039236	12.16564462
AGAP7P	1.494402227	1.585116139	1.240706656	1.986597587	2.259482606	0.144472545	0.66051254
AGAP9	5.507981426	4.544701528	4.128387874	4.526811432	3.71505646	2.802505796	9.09474132
AGBL1	0	0	0	0	0	0.023573801	0
AGBL1-AS1	0	0	0	0	0	0.23258355	0
AGBL2	0	0.312846516	0.069789012	0.062611799	0.255234956	0.086881742	0.242146498
AGBL3	0.24605169	0.144609536	0.171653818	0.123332494	0.249081069	0.296281919	0.138371896
AGBL4	0.016828029	0.141615127	0.009011591	0.015213379	0.155058267	0.018988652	0.092524856
AGBL4-IT1	0	0	0	0	0	0	0
AGBL5	9.22858969	7.134974982	9.467930705	13.12014856	7.107606616	13.16230248	8.658648336
AGBL5-AS1	0	0.193291665	0	0.090272539	0.096150131	0.083394622	0.205938562
AGER	6.257618629	9.891093038	3.498062178	6.071243409	6.427505498	0.83826224	3.637550138
AGFG1	7.661116686	9.650905767	8.854339756	7.646522007	9.845788157	12.78792798	5.774333768
AGFG2	1.540135995	4.018983978	1.879733774	1.209485534	3.624509944	3.100118806	4.128580748
AGGF1	10.58274956	9.525555164	5.881139543	6.53098996	10.5801794	11.65169745	4.874538356
AGK	8.681486418	14.64891716	14.6888559	3.409856529	18.0256663	22.28801539	5.853572797
AGL	3.622392963	2.473652485	3.4756924	3.917333544	2.867703933	2.441930805	4.878490258
AGMAT	5.301238509	2.547965169	1.484028614	1.391021685	4.241607598	0.852039621	5.958655116
AGMO	0.045506735	0.052727564	0.038480144	0.065057488	0.048173769	0.053762865	0.527393379
AGO1	4.738139468	6.56428962	5.965844707	6.629189455	8.05435274	12.10905155	4.51026051
AGO2	10.83929071	5.79516276	4.716094994	7.162512768	9.213462131	13.82368797	27.50258324
AGO3	2.51183954	2.481493736	3.873923955	3.190227983	2.443463061	6.86192892	3.274004537
AGO4	6.507946976	9.895259877	6.827864978	12.86411438	10.86645279	0.996184176	2.3735989
AGPAT1	40.50152572	43.49691515	28.92821311	29.82924445	43.32794521	36.90307991	15.1245107
AGPAT2	60.5088872	73.26541336	51.47006152	67.82830972	62.44206214	35.69480871	31.15233353
AGPAT3	20.40335099	15.79868821	23.99611438	26.49848518	21.08136184	19.59309651	7.815019432
AGPAT4	0.433225683	0.150973062	0.036853764	0.247284299	0.131574361	1.253148501	0.11789976
AGPAT4-IT1	0.105501627	0.013509342	0	0.074608757	0	0.319784436	0.156382088
AGPAT5	45.52241917	23.46313907	21.3081082	21.14221054	36.38003349	14.40498748	2.179661453
AGPAT6	23.14709164	22.74596098	9.621949603	14.21513095	21.70882345	16.11050608	4.863498857
AGPAT9	0.08086997	0.158304645	0.392437162	0.885468801	0.216357032	62.01075709	8.076204355
AGPS	13.3902637	10.86028363	19.76983051	14.58305648	13.74301053	15.64553015	4.678117912
AGR2	0	0	0	0	0	0	254.5806157
AGR3	0	0	0	0	0	0	8.782756219
AGRN	8.359671548	3.549490891	1.811134652	5.948475191	2.136682307	45.36529536	191.7797097
AGRP	0.459460384	0.035202092	0.034470504	0.13889198	0	0.20986726	0.363909679
AGT	1.861066084	14.23824223	0.425718065	47.79981051	20.8681857	0.117693444	3.20641183
AGTPBP1	10.51199471	10.67637854	23.61029585	5.995966278	15.37366243	5.497062995	4.893575852
AGTR1	0	0	0	0	0	0.017944193	0
AGTR2	0	0	0	0	0	0	0
AGTRAP	39.67638662	90.96243946	68.75468873	78.64150177	74.87481298	35.53521955	7.380944913
AGXT	0.016491095	1.931296697	0	0	0.290579618	0	0.326599279
AGXT2	0	0	0	0	0.012664489	0	0.009001257
AHCTF1	15.26637313	26.62163261	16.24580066	30.72237047	29.93299566	14.65027825	8.453696012
AHCTF1P1	0.00480685	0	0.15145605	0.055227641	0.004543982	0.079831817	0.052717026
AHCY	143.7907145	143.9548663	156.2666401	176.0193014	143.8657014	111.4927201	70.5707916
AHCYL1	25.69417797	29.32883449	24.88537632	28.89591671	32.66349538	20.95671202	27.14119213
AHCYL2	2.51835567	3.271835667	2.316266536	2.642806359	3.602038266	2.074158977	4.878040804
AHDC1	2.951845792	2.28081038	1.846451716	1.836033468	1.396401312	2.372026663	4.965372408
AHI1	5.076082015	2.616108899	2.236517612	1.620144496	3.07666803	2.671176431	6.329522984
AHNAK	22.95662398	22.97363261	14.94411603	41.06690555	18.63152535	111.3331781	111.9234665
AHNAK2	0.117001778	0.03753298	0.02773061	0.211707732	0.022486972	15.667996	3.792362728
AHR	6.656154586	3.617138786	4.213225068	6.295190428	1.975862693	11.62620882	12.59130405
AHRR	16.77283897	42.9837556	19.0967399	20.63271808	25.72233913	0.986400697	3.348054033
AHSA1	158.0995516	166.9783231	66.79520694	166.6513154	165.4607469	207.6900857	33.39203652
AHSA2	15.85014525	17.63784189	9.437517233	13.24417458	11.72549916	3.526365129	13.49053482
AHSG	0	0	0	0	0	0.167471516	0
AHSP	0	0	0	0	0	0	0
AICDA	0.19398063	0.128928499	0.148453957	0.209717915	0.078742247	0.394711271	0.805271604
AIDA	18.73511779	30.46115888	25.45420955	29.82736512	32.02365229	17.01059428	11.75302542
AIF1	115.7850941	124.2025482	502.392372	266.5876729	146.5561863	0	0
AIF1L	0.016318527	0.735169041	0.025984629	0.032596847	0.544340903	0.467603507	0.219089495
AIFM1	41.49694894	35.17015439	41.26410116	44.83663574	34.66540281	13.51383627	13.74360662
AIFM2	2.036392073	6.214915186	0.948284341	1.770578436	5.611088874	4.30599382	10.01144219
AIFM3	0.978519273	0.469751642	1.118135295	4.395359103	0.393313148	0.080265368	3.562738624
AIG1	48.09885358	7.387565373	1.927913184	1.729778297	8.946902475	10.9372353	13.53318045
AIM1	16.3960821	0.853561004	12.57639512	18.16164467	0.485535915	13.56917956	13.59120684
AIM1L	0.030471269	0.00869927	0.024096806	0.020622364	0.008654651	0.028340144	3.414848162
AIM2	0.192468325	0.250124667	0.111593637	0.048475205	0.16262009	0.957004798	0
AIMP1	32.05654872	28.8950465	43.97990377	30.62365681	30.25644408	17.54452902	14.87335683
AIMP2	33.14609646	33.97329862	54.50829985	41.28391448	40.32453161	71.20345415	15.86289272
AIP	38.65659283	38.68200462	36.37654578	42.57246291	38.15465408	44.9726718	19.87349733
AIPL1	0.095768819	0.119125199	0.059750628	0.092113154	0.066076714	0.455072652	0.520054354
AIRE	0.122290683	0.129028006	0.061487991	0.079365731	0.083010672	0.191099772	0.501105618
AIRN	0	0	0.006034221	0.00490635	0	0.021899198	0.081212377
AJAP1	0.303415786	0.049409218	0.018452145	0.030003118	0.082943794	18.7578559	0.070208425
AJUBA	0.890016231	2.140635803	0.967999124	0.720570173	2.072158698	40.8262319	19.73682281
AK1	2.048159296	11.76778408	2.058435977	6.385242064	9.939498949	12.8840228	8.531881103
AK2	174.6320513	201.9149153	204.33945	210.7341649	218.6545677	45.60559336	48.93161227
AK3	13.12959377	5.347049252	7.828389896	12.15938908	8.023640417	13.54449104	8.867619922
AK4	6.629262391	13.98803418	10.6015423	6.593271575	13.0271907	5.266267214	3.663500213
AK5	0.053333947	0.187333791	0.117276755	0.027153783	0.372265758	2.841729377	0.107977223
AK6	58.1842068	48.34927385	33.97475657	53.98407689	53.7990754	34.1871833	16.79953048
AK7	0.055085159	0	0	0.006805747	0.013967652	0.008076446	0.023988797
AK8	0.023544615	0.021969342	0.033376833	0	0.03779721	0	0.126849353
AK9	1.840600841	1.037809109	1.31434021	1.452204643	1.036991426	1.093593875	2.988117329
AKAP1	26.65386943	21.98786951	24.97937262	28.31307009	22.72422992	18.76690848	28.64265361
AKAP10	9.30028559	10.11785733	6.08778935	10.81422412	11.38954682	8.417673903	4.146806409
AKAP11	7.97206965	4.47197486	9.67886352	7.728641756	4.756824609	10.15882949	10.53685463
AKAP12	0.015304912	0.030584862	0.038267707	0.010483642	0.033714879	15.15782761	0.430925019
AKAP13	4.273522411	8.766765338	5.477276645	6.581053606	11.27455501	7.383589876	14.90682051
AKAP14	0	0.075524624	0.068941008	0	0	0	0.020485119
AKAP17A	22.54719085	15.31823942	12.68733654	22.43420119	16.10307905	17.43884229	13.60137803
AKAP2	21.08355536	21.23719398	14.75570169	21.29631915	23.82684502	36.30105102	0.175435958
AKAP3	0.045873551	0.03430551	0.038827726	0	0.022517099	0.216844271	0.024017568
AKAP4	0	0	0	0	0	0	0
AKAP5	0.268823508	0.2596508	0.06512406	0.180224836	0.231679465	0.853328937	0.459500781
AKAP6	0	0	0	0	0	0.151192107	0.320859819
AKAP7	0.029216525	5.234866862	0.053214656	4.445391152	7.410681267	1.450910645	1.463445922
AKAP8	24.79123137	39.45386559	21.0760251	23.54228359	33.65724334	16.37158872	6.871596402
AKAP8L	39.52890616	40.75436476	32.65542161	18.80901747	37.19736117	23.00498177	16.85128313
AKAP9	3.793281324	6.147670501	4.787212125	3.621410566	6.261803315	4.03771855	13.67200177
AKIP1	20.41398047	15.24211247	29.26954572	18.91701042	16.12754624	15.70092423	7.977671324
AKIRIN1	20.60625108	44.99978939	43.74104511	30.851014	45.20408412	27.7371238	21.49415948
